sim result, 0
total time, 2099.406250
total energy, 73895.875000
map,x,slope,radius,vi,ft,fslope,faero,ftyres,fres,ftot,a,dt,dE,TmotorCase,Twindings
0,2756.000000,0.000376,0.007264,6.865840,0.000000,0.306150,1.187127,1.222675,2.781091,-2.781091,-0.031967,0.145697,0.000000,31.851879,34.741661
0,2757.000000,0.000428,0.007053,6.861183,0.000000,0.348795,1.184672,1.215090,2.813695,-2.813695,-0.032341,0.145792,0.000000,31.852652,34.735737
0,2758.000000,0.000481,0.006842,6.856468,0.000000,0.391440,1.182226,1.207730,2.846535,-2.846535,-0.032719,0.145894,0.000000,31.853416,34.729820
0,2759.000000,0.000533,0.006631,6.851695,0.000000,0.434086,1.179790,1.200596,2.879609,-2.879609,-0.033099,0.146002,0.000000,31.854174,34.723915
0,2760.000000,0.000585,0.006420,6.846862,0.000000,0.476731,1.177363,1.193685,2.912917,-2.912917,-0.033482,0.146102,0.000000,31.854923,34.718018
0,2761.000000,0.000665,0.006273,6.841970,0.000000,0.541340,1.175163,1.188762,2.970403,-2.970403,-0.034143,0.146211,0.000000,31.855665,34.712132
0,2762.000000,0.000744,0.006125,6.836978,0.000000,0.605949,1.172944,1.183946,3.027977,-3.027977,-0.034804,0.146314,0.000000,31.856400,34.706253
0,2763.000000,0.000824,0.005977,6.831886,0.000000,0.670558,1.170706,1.179234,3.085637,-3.085637,-0.035467,0.146427,0.000000,31.857126,34.700382
0,2764.000000,0.000903,0.005830,6.826693,0.000000,0.735168,1.168448,1.174628,3.143383,-3.143383,-0.036131,0.146543,0.000000,31.857845,34.694523
0,2765.000000,0.000982,0.005682,6.821398,0.000000,0.799777,1.166171,1.170128,3.201215,-3.201215,-0.036796,0.146650,0.000000,31.858557,34.688671
0,2766.000000,0.001062,0.005535,6.816002,0.000000,0.864386,1.163875,1.165733,3.259132,-3.259132,-0.037461,0.146774,0.000000,31.859261,34.682827
0,2767.000000,0.001141,0.005387,6.810504,0.000000,0.928995,1.161560,1.161442,3.317135,-3.317135,-0.038128,0.146890,0.000000,31.859957,34.676994
0,2768.000000,0.001220,0.005239,6.804904,0.000000,0.993605,1.159224,1.157255,3.375223,-3.375223,-0.038796,0.147011,0.000000,31.860645,34.671169
0,2769.000000,0.001300,0.005092,6.799200,0.000000,1.058214,1.156869,1.153173,3.433394,-3.433394,-0.039464,0.147140,0.000000,31.861328,34.665352
0,2770.000000,0.001379,0.004944,6.793393,0.000000,1.122823,1.154494,1.149194,3.491650,-3.491650,-0.040134,0.147271,0.000000,31.862003,34.659542
0,2771.000000,0.001468,0.004841,6.787483,0.000000,1.194992,1.152214,1.146245,3.558589,-3.558589,-0.040903,0.147392,0.000000,31.862671,34.653744
0,2772.000000,0.001556,0.004737,6.781454,0.000000,1.267161,1.149902,1.143343,3.625545,-3.625545,-0.041673,0.147528,0.000000,31.863331,34.647953
0,2773.000000,0.001645,0.004634,6.775306,0.000000,1.339331,1.147558,1.140487,3.692514,-3.692514,-0.042443,0.147663,0.000000,31.863983,34.642170
0,2774.000000,0.001734,0.004531,6.769039,0.000000,1.411500,1.145183,1.137678,3.759500,-3.759500,-0.043213,0.147799,0.000000,31.864628,34.636395
0,2775.000000,0.001822,0.004427,6.762652,0.000000,1.483669,1.142777,1.134916,3.826499,-3.826499,-0.043983,0.147945,0.000000,31.865267,34.630627
0,2776.000000,0.001911,0.004324,6.756145,0.000000,1.555838,1.140338,1.132200,3.893514,-3.893514,-0.044753,0.148086,0.000000,31.865898,34.624866
0,2777.000000,0.001999,0.004221,6.749518,0.000000,1.628007,1.137868,1.129530,3.960543,-3.960543,-0.045523,0.148228,0.000000,31.866522,34.619114
0,2778.000000,0.002088,0.004118,6.742771,0.000000,1.700176,1.135366,1.126906,4.027586,-4.027586,-0.046294,0.148377,0.000000,31.867138,34.613369
0,2779.000000,0.002177,0.004014,6.735902,0.000000,1.772345,1.132832,1.124329,4.094644,-4.094644,-0.047065,0.148541,0.000000,31.867746,34.607632
0,2780.000000,0.002265,0.003911,6.728911,0.000000,1.844514,1.130266,1.121796,4.161715,-4.161715,-0.047836,0.148690,0.000000,31.868349,34.601902
0,2781.000000,0.002347,0.004154,6.721798,0.000000,1.911307,1.128392,1.125074,4.229912,-4.229912,-0.048620,0.148850,0.000000,31.868944,34.596180
0,2782.000000,0.002429,0.004396,6.714561,0.000000,1.978100,1.126509,1.128549,4.298297,-4.298297,-0.049406,0.149014,0.000000,31.869532,34.590466
0,2783.000000,0.002511,0.004639,6.707199,0.000000,2.044894,1.124615,1.132218,4.366865,-4.366865,-0.050194,0.149178,0.000000,31.870111,34.584755
0,2784.000000,0.002593,0.004882,6.699711,0.000000,2.111687,1.122711,1.136077,4.435613,-4.435613,-0.050984,0.149344,0.000000,31.870686,34.579052
0,2785.000000,0.002676,0.005124,6.692097,0.000000,2.178480,1.120797,1.140122,4.504538,-4.504538,-0.051776,0.149519,0.000000,31.871252,34.573357
0,2786.000000,0.002758,0.005367,6.684356,0.000000,2.245273,1.118872,1.144349,4.573632,-4.573632,-0.052570,0.149692,0.000000,31.871811,34.567669
0,2787.000000,0.002840,0.005610,6.676486,0.000000,2.312067,1.116936,1.148753,4.642894,-4.642894,-0.053367,0.149864,0.000000,31.872364,34.561985
0,2788.000000,0.002922,0.005852,6.668489,0.000000,2.378860,1.114989,1.153331,4.712317,-4.712317,-0.054165,0.150050,0.000000,31.872910,34.556309
0,2789.000000,0.003004,0.006095,6.660362,0.000000,2.445653,1.113030,1.158077,4.781898,-4.781898,-0.054964,0.150232,0.000000,31.873447,34.550640
0,2790.000000,0.003086,0.006338,6.652104,0.000000,2.512446,1.111060,1.162988,4.851632,-4.851632,-0.055766,0.150422,0.000000,31.873978,34.544975
0,2791.000000,0.003152,0.007047,6.643716,0.000000,2.566238,1.110745,1.180767,4.922888,-4.922888,-0.056585,0.150614,0.000000,31.874502,34.539318
0,2792.000000,0.003218,0.007757,6.635193,0.000000,2.620030,1.110658,1.200329,4.996155,-4.996155,-0.057427,0.150808,0.000000,31.875019,34.533665
0,2793.000000,0.003284,0.008467,6.626533,0.000000,2.673822,1.110799,1.221636,5.071395,-5.071395,-0.058292,0.151012,0.000000,31.875528,34.528019
0,2794.000000,0.003350,0.009177,6.617730,0.000000,2.727615,1.111171,1.244648,5.148573,-5.148573,-0.059179,0.151211,0.000000,31.876032,34.522377
0,2795.000000,0.003416,0.009887,6.608782,0.000000,2.781406,1.111777,1.269324,5.227646,-5.227646,-0.060088,0.151414,0.000000,31.876528,34.516743
0,2796.000000,0.003482,0.010597,6.599684,0.000000,2.835199,1.112620,1.295622,5.308579,-5.308579,-0.061018,0.151630,0.000000,31.877016,34.511112
0,2797.000000,0.003548,0.011307,6.590432,0.000000,2.888991,1.113702,1.323498,5.391330,-5.391330,-0.061969,0.151847,0.000000,31.877499,34.505486
0,2798.000000,0.003614,0.012017,6.581022,0.000000,2.942783,1.115028,1.352908,5.475858,-5.475858,-0.062941,0.152061,0.000000,31.877974,34.499866
0,2799.000000,0.003680,0.012726,6.571451,0.000000,2.996575,1.116602,1.383805,5.562121,-5.562121,-0.063932,0.152285,0.000000,31.878443,34.494251
0,2800.000000,0.003746,0.013436,6.561715,0.000000,3.050367,1.118428,1.416144,5.650077,-5.650077,-0.064943,0.152513,0.000000,31.878904,34.488640
0,2801.000000,0.003789,0.013933,6.551810,0.000000,3.085083,1.118837,1.438692,5.707750,-5.707750,-0.065606,0.152750,0.000000,31.879358,34.483032
0,2802.000000,0.003832,0.014430,6.541789,0.000000,3.119799,1.119358,1.461810,5.766105,-5.766105,-0.066277,0.152979,0.000000,31.879807,34.477428
0,2803.000000,0.003874,0.014927,6.531650,0.000000,3.154514,1.119992,1.485474,5.825119,-5.825119,-0.066955,0.153221,0.000000,31.880247,34.471832
0,2804.000000,0.003917,0.015424,6.521391,0.000000,3.189230,1.120740,1.509662,5.884771,-5.884771,-0.067641,0.153464,0.000000,31.880680,34.466240
0,2805.000000,0.003960,0.015921,6.511011,0.000000,3.223946,1.121604,1.534352,5.945040,-5.945040,-0.068334,0.153710,0.000000,31.881107,34.460651
0,2806.000000,0.004002,0.016418,6.500507,0.000000,3.258662,1.122584,1.559520,6.005905,-6.005905,-0.069033,0.153960,0.000000,31.881527,34.455067
0,2807.000000,0.004045,0.016915,6.489879,0.000000,3.293377,1.123683,1.585143,6.067342,-6.067342,-0.069740,0.154214,0.000000,31.881941,34.449486
0,2808.000000,0.004087,0.017412,6.479124,0.000000,3.328093,1.124900,1.611199,6.129330,-6.129330,-0.070452,0.154470,0.000000,31.882347,34.443909
0,2809.000000,0.004130,0.017909,6.468241,0.000000,3.362808,1.126239,1.637661,6.191846,-6.191846,-0.071171,0.154732,0.000000,31.882746,34.438335
0,2810.000000,0.004173,0.018405,6.457229,0.000000,3.397524,1.127699,1.664508,6.254869,-6.254869,-0.071895,0.155001,0.000000,31.883139,34.432766
0,2811.000000,0.004186,0.018213,6.446085,0.000000,3.408243,1.121747,1.647304,6.242433,-6.242433,-0.071752,0.155266,0.000000,31.883524,34.427197
0,2812.000000,0.004199,0.018021,6.434944,0.000000,3.418962,1.115847,1.630405,6.230352,-6.230352,-0.071613,0.155538,0.000000,31.883902,34.421631
0,2813.000000,0.004212,0.017829,6.423806,0.000000,3.429681,1.109997,1.613807,6.218623,-6.218623,-0.071478,0.155803,0.000000,31.884274,34.416069
0,2814.000000,0.004225,0.017637,6.412669,0.000000,3.440400,1.104197,1.597505,6.207240,-6.207240,-0.071348,0.156078,0.000000,31.884638,34.410511
0,2815.000000,0.004239,0.017445,6.401534,0.000000,3.451118,1.098446,1.581496,6.196199,-6.196199,-0.071221,0.156347,0.000000,31.884996,34.404957
0,2816.000000,0.004252,0.017252,6.390399,0.000000,3.461837,1.092743,1.565778,6.185497,-6.185497,-0.071098,0.156623,0.000000,31.885347,34.399406
0,2817.000000,0.004265,0.017060,6.379263,0.000000,3.472556,1.087088,1.550345,6.175127,-6.175127,-0.070978,0.156894,0.000000,31.885691,34.393860
0,2818.000000,0.004278,0.016868,6.368127,0.000000,3.483275,1.081479,1.535194,6.165087,-6.165087,-0.070863,0.157171,0.000000,31.886028,34.388317
0,2819.000000,0.004291,0.016676,6.356989,0.000000,3.493994,1.075916,1.520323,6.155372,-6.155372,-0.070751,0.157443,0.000000,31.886358,34.382774
0,2820.000000,0.004304,0.016484,6.345850,0.000000,3.504713,1.070399,1.505727,6.145977,-6.145977,-0.070643,0.157718,0.000000,31.886681,34.377235
0,2821.000000,0.004290,0.016025,6.334708,0.000000,3.492647,1.062588,1.477321,6.097695,-6.097695,-0.070088,0.158000,0.000000,31.886997,34.371700
0,2822.000000,0.004275,0.015567,6.323634,0.000000,3.480582,1.054983,1.449936,6.050639,-6.050639,-0.069548,0.158274,0.000000,31.887306,34.366169
0,2823.000000,0.004260,0.015108,6.312627,0.000000,3.468516,1.047577,1.423555,6.004786,-6.004786,-0.069021,0.158551,0.000000,31.887608,34.360641
0,2824.000000,0.004245,0.014650,6.301683,0.000000,3.456451,1.040365,1.398160,5.960114,-5.960114,-0.068507,0.158825,0.000000,31.887903,34.355118
0,2825.000000,0.004230,0.014191,6.290803,0.000000,3.444385,1.033342,1.373736,5.916602,-5.916602,-0.068007,0.159096,0.000000,31.888191,34.349598
0,2826.000000,0.004215,0.013733,6.279984,0.000000,3.432320,1.026503,1.350267,5.874228,-5.874228,-0.067520,0.159372,0.000000,31.888472,34.344082
0,2827.000000,0.004201,0.013274,6.269223,0.000000,3.420254,1.019844,1.327737,5.832973,-5.832973,-0.067046,0.159644,0.000000,31.888744,34.338570
0,2828.000000,0.004186,0.012816,6.258519,0.000000,3.408189,1.013359,1.306131,5.792817,-5.792817,-0.066584,0.159916,0.000000,31.889011,34.333061
0,2829.000000,0.004171,0.012357,6.247871,0.000000,3.396123,1.007045,1.285433,5.753740,-5.753740,-0.066135,0.160192,0.000000,31.889271,34.327553
0,2830.000000,0.004156,0.011899,6.237277,0.000000,3.384058,1.000896,1.265629,5.715721,-5.715721,-0.065698,0.160463,0.000000,31.889523,34.322048
0,2831.000000,0.004117,0.011578,6.226735,0.000000,3.352571,0.995679,1.251606,5.664994,-5.664994,-0.065115,0.160731,0.000000,31.889769,34.316547
0,2832.000000,0.004079,0.011257,6.216269,0.000000,3.321085,0.990562,1.238068,5.614853,-5.614853,-0.064539,0.161002,0.000000,31.890007,34.311050
0,2833.000000,0.004040,0.010936,6.205878,0.000000,3.289598,0.985544,1.225006,5.565286,-5.565286,-0.063969,0.161272,0.000000,31.890238,34.305557
0,2834.000000,0.004001,0.010615,6.195562,0.000000,3.258111,0.980623,1.212411,5.516284,-5.516284,-0.063406,0.161541,0.000000,31.890461,34.300068
0,2835.000000,0.003963,0.010294,6.185319,0.000000,3.226625,0.975797,1.200277,5.467837,-5.467837,-0.062849,0.161809,0.000000,31.890678,34.294582
0,2836.000000,0.003924,0.009973,6.175150,0.000000,3.195138,0.971065,1.188593,5.419935,-5.419935,-0.062298,0.162071,0.000000,31.890888,34.289104
0,2837.000000,0.003885,0.009652,6.165053,0.000000,3.163652,0.966426,1.177355,5.372571,-5.372571,-0.061754,0.162340,0.000000,31.891090,34.283630
0,2838.000000,0.003847,0.009331,6.155028,0.000000,3.132165,0.961877,1.166553,5.325733,-5.325733,-0.061215,0.162600,0.000000,31.891285,34.278160
0,2839.000000,0.003808,0.009010,6.145075,0.000000,3.100679,0.957417,1.156180,5.279414,-5.279414,-0.060683,0.162863,0.000000,31.891474,34.272694
0,2840.000000,0.003769,0.008689,6.135192,0.000000,3.069192,0.953045,1.146229,5.233604,-5.233604,-0.060156,0.163124,0.000000,31.891655,34.267231
0,2841.000000,0.003720,0.008464,6.125379,0.000000,3.029281,0.949126,1.139062,5.182608,-5.182608,-0.059570,0.163387,0.000000,31.891829,34.261772
0,2842.000000,0.003671,0.008240,6.115646,0.000000,2.989370,0.945266,1.132125,5.131900,-5.131900,-0.058987,0.163644,0.000000,31.891994,34.256317
0,2843.000000,0.003622,0.008015,6.105993,0.000000,2.949460,0.941466,1.125414,5.081479,-5.081479,-0.058408,0.163902,0.000000,31.892155,34.250866
0,2844.000000,0.003573,0.007790,6.096420,0.000000,2.909549,0.937725,1.118925,5.031338,-5.031338,-0.057831,0.164154,0.000000,31.892307,34.245419
0,2845.000000,0.003524,0.007566,6.086926,0.000000,2.869638,0.934043,1.112655,4.981474,-4.981474,-0.057258,0.164413,0.000000,31.892452,34.239979
0,2846.000000,0.003475,0.007341,6.077512,0.000000,2.829727,0.930417,1.106599,4.931882,-4.931882,-0.056688,0.164665,0.000000,31.892590,34.234543
0,2847.000000,0.003426,0.007116,6.068178,0.000000,2.789816,0.926849,1.100755,4.882559,-4.882559,-0.056121,0.164921,0.000000,31.892719,34.229111
0,2848.000000,0.003377,0.006892,6.058922,0.000000,2.749906,0.923337,1.095118,4.833499,-4.833499,-0.055557,0.165168,0.000000,31.892843,34.223682
0,2849.000000,0.003328,0.006667,6.049746,0.000000,2.709995,0.919881,1.089685,4.784699,-4.784699,-0.054997,0.165422,0.000000,31.892960,34.218258
0,2850.000000,0.003279,0.006442,6.040648,0.000000,2.670084,0.916481,1.084453,4.736156,-4.736156,-0.054439,0.165667,0.000000,31.893068,34.212841
0,2851.000000,0.003229,0.006285,6.031630,0.000000,2.629257,0.913316,1.080583,4.688294,-4.688294,-0.053888,0.165917,0.000000,31.893169,34.207428
0,2852.000000,0.003179,0.006128,6.022688,0.000000,2.588431,0.910192,1.076823,4.640585,-4.640585,-0.053340,0.166166,0.000000,31.893263,34.202019
0,2853.000000,0.003129,0.005971,6.013825,0.000000,2.547605,0.907110,1.073173,4.593026,-4.593026,-0.052793,0.166403,0.000000,31.893351,34.196617
0,2854.000000,0.003079,0.005813,6.005040,0.000000,2.506778,0.904068,1.069631,4.545615,-4.545615,-0.052248,0.166644,0.000000,31.893431,34.191219
0,2855.000000,0.003029,0.005656,5.996333,0.000000,2.465952,0.901067,1.066193,4.498350,-4.498350,-0.051705,0.166883,0.000000,31.893503,34.185825
0,2856.000000,0.002978,0.005499,5.987704,0.000000,2.425126,0.898106,1.062860,4.451230,-4.451230,-0.051164,0.167123,0.000000,31.893568,34.180439
0,2857.000000,0.002928,0.005341,5.979154,0.000000,2.384300,0.895185,1.059629,4.404252,-4.404252,-0.050624,0.167364,0.000000,31.893625,34.175056
0,2858.000000,0.002878,0.005184,5.970681,0.000000,2.343473,0.892304,1.056498,4.357413,-4.357413,-0.050085,0.167605,0.000000,31.893677,34.169678
0,2859.000000,0.002828,0.005027,5.962286,0.000000,2.302647,0.889463,1.053467,4.310714,-4.310714,-0.049548,0.167842,0.000000,31.893721,34.164307
0,2860.000000,0.002778,0.004870,5.953970,0.000000,2.261820,0.886660,1.050533,4.264152,-4.264152,-0.049013,0.168074,0.000000,31.893757,34.158939
0,2861.000000,0.002730,0.004760,5.945732,0.000000,2.222923,0.883990,1.048281,4.220332,-4.220332,-0.048510,0.168304,0.000000,31.893785,34.153576
0,2862.000000,0.002682,0.004649,5.937568,0.000000,2.184026,0.881350,1.046085,4.176600,-4.176600,-0.048007,0.168530,0.000000,31.893806,34.148220
0,2863.000000,0.002635,0.004539,5.929477,0.000000,2.145129,0.878743,1.043942,4.132953,-4.132953,-0.047505,0.168762,0.000000,31.893822,34.142868
0,2864.000000,0.002587,0.004429,5.921460,0.000000,2.106232,0.876166,1.041854,4.089390,-4.089390,-0.047004,0.168992,0.000000,31.893829,34.137524
0,2865.000000,0.002539,0.004319,5.913517,0.000000,2.067335,0.873621,1.039818,4.045913,-4.045913,-0.046505,0.169215,0.000000,31.893829,34.132183
0,2866.000000,0.002491,0.004209,5.905648,0.000000,2.028438,0.871107,1.037835,4.002518,-4.002518,-0.046006,0.169440,0.000000,31.893822,34.126850
0,2867.000000,0.002443,0.004099,5.897852,0.000000,1.989541,0.868623,1.035903,3.959206,-3.959206,-0.045508,0.169660,0.000000,31.893806,34.121521
0,2868.000000,0.002396,0.003989,5.890131,0.000000,1.950644,0.866171,1.034022,3.915976,-3.915976,-0.045011,0.169886,0.000000,31.893785,34.116199
0,2869.000000,0.002348,0.003879,5.882485,0.000000,1.911747,0.863749,1.032191,3.872826,-3.872826,-0.044515,0.170105,0.000000,31.893757,34.110882
0,2870.000000,0.002300,0.003769,5.874913,0.000000,1.872850,0.861358,1.030410,3.829756,-3.829756,-0.044020,0.170324,0.000000,31.893721,34.105572
0,2871.000000,0.002262,0.003692,5.867415,0.000000,1.841885,0.859046,1.028979,3.795049,-3.795049,-0.043621,0.170538,0.000000,31.893677,34.100266
0,2872.000000,0.002224,0.003615,5.859976,0.000000,1.810921,0.856757,1.027578,3.760394,-3.760394,-0.043223,0.170753,0.000000,31.893625,34.094967
0,2873.000000,0.002186,0.003538,5.852595,0.000000,1.779957,0.854491,1.026204,3.725790,-3.725790,-0.042825,0.170973,0.000000,31.893568,34.089672
0,2874.000000,0.002148,0.003460,5.845273,0.000000,1.748993,0.852247,1.024858,3.691236,-3.691236,-0.042428,0.171183,0.000000,31.893503,34.084385
0,2875.000000,0.002110,0.003383,5.838010,0.000000,1.718028,0.850026,1.023539,3.656732,-3.656732,-0.042031,0.171403,0.000000,31.893431,34.079102
0,2876.000000,0.002072,0.003306,5.830806,0.000000,1.687064,0.847828,1.022247,3.622277,-3.622277,-0.041635,0.171611,0.000000,31.893351,34.073826
0,2877.000000,0.002034,0.003229,5.823661,0.000000,1.656100,0.845652,1.020981,3.587872,-3.587872,-0.041240,0.171825,0.000000,31.893263,34.068558
0,2878.000000,0.001996,0.003152,5.816575,0.000000,1.625136,0.843499,1.019742,3.553516,-3.553516,-0.040845,0.172032,0.000000,31.893169,34.063293
0,2879.000000,0.001958,0.003075,5.809548,0.000000,1.594171,0.841369,1.018530,3.519208,-3.519208,-0.040451,0.172235,0.000000,31.893068,34.058037
0,2880.000000,0.001920,0.002998,5.802581,0.000000,1.563207,0.839261,1.017342,3.484948,-3.484948,-0.040057,0.172436,0.000000,31.892960,34.052788
0,2881.000000,0.001862,0.002944,5.795673,0.000000,1.516311,0.837201,1.016342,3.434993,-3.434993,-0.039483,0.172644,0.000000,31.892843,34.047543
0,2882.000000,0.001805,0.002890,5.788857,0.000000,1.469415,0.835172,1.015361,3.385087,-3.385087,-0.038909,0.172852,0.000000,31.892721,34.042305
0,2883.000000,0.001747,0.002836,5.782132,0.000000,1.422518,0.833173,1.014399,3.335229,-3.335229,-0.038336,0.173042,0.000000,31.892591,34.037075
0,2884.000000,0.001689,0.002782,5.775498,0.000000,1.375622,0.831204,1.013456,3.285421,-3.285421,-0.037763,0.173243,0.000000,31.892454,34.031849
0,2885.000000,0.001632,0.002728,5.768956,0.000000,1.328726,0.829265,1.012532,3.235662,-3.235662,-0.037192,0.173439,0.000000,31.892309,34.026630
0,2886.000000,0.001574,0.002674,5.762505,0.000000,1.281830,0.827355,1.011626,3.185950,-3.185950,-0.036620,0.173631,0.000000,31.892159,34.021420
0,2887.000000,0.001517,0.002621,5.756147,0.000000,1.234934,0.825476,1.010740,3.136288,-3.136288,-0.036049,0.173817,0.000000,31.892000,34.016212
0,2888.000000,0.001459,0.002567,5.749881,0.000000,1.188038,0.823626,1.009870,3.086673,-3.086673,-0.035479,0.174005,0.000000,31.891834,34.011013
0,2889.000000,0.001401,0.002513,5.743707,0.000000,1.141141,0.821806,1.009019,3.037106,-3.037106,-0.034909,0.174198,0.000000,31.891661,34.005821
0,2890.000000,0.001344,0.002459,5.737626,0.000000,1.094245,0.820016,1.008186,2.987586,-2.987586,-0.034340,0.174378,0.000000,31.891481,34.000637
0,2891.000000,0.001267,0.002421,5.731638,0.000000,1.031717,0.818270,1.007460,2.922586,-2.922586,-0.033593,0.174557,0.000000,31.891294,33.995461
0,2892.000000,0.001190,0.002383,5.725774,0.000000,0.969189,0.816563,1.006750,2.857640,-2.857640,-0.032846,0.174733,0.000000,31.891100,33.990288
0,2893.000000,0.001114,0.002345,5.720035,0.000000,0.906660,0.814893,1.006057,2.792748,-2.792748,-0.032101,0.174915,0.000000,31.890898,33.985123
0,2894.000000,0.001037,0.002308,5.714420,0.000000,0.844132,0.813261,1.005379,2.727910,-2.727910,-0.031355,0.175082,0.000000,31.890690,33.979965
0,2895.000000,0.000960,0.002270,5.708930,0.000000,0.781604,0.811666,1.004717,2.663125,-2.663125,-0.030611,0.175246,0.000000,31.890474,33.974815
0,2896.000000,0.000883,0.002232,5.703566,0.000000,0.719076,0.810110,1.004070,2.598394,-2.598394,-0.029867,0.175412,0.000000,31.890251,33.969673
